"Idx","NivelSalarial","AcidenteTrabalho","Saiu","Promovido5anos","Departamento","Satisfacao","UltimaAvaliacao","NumProjetos","HorasMensais","TempoServico"
"6230","Baixo","0","0","0","support",0.74,0.66,3,257,3
"6231","Baixo","0","0","0","support",0.56,0.81,3,165,4
"6232","Baixo","0","0","0","support",0.54,0.91,3,142,2
"6233","Baixo","0","0","0","support",0.84,0.79,4,258,4
"6234","Baixo","0","0","0","support",0.55,0.69,5,193,2
"6235","Baixo","0","0","0","support",0.69,0.51,3,176,2
"6236","Baixo","0","0","0","support",0.79,0.88,4,188,3
"6237","Baixo","0","0","0","support",0.21,0.38,3,275,5
"6238","Baixo","0","0","0","support",0.57,0.58,3,132,3
"6239","Baixo","0","0","0","support",0.89,0.95,3,246,4
"6240","Baixo","0","0","0","technical",0.72,0.98,3,181,4
"6241","Baixo","0","0","0","technical",0.56,0.58,5,266,3
"6242","Baixo","0","0","0","technical",0.84,0.68,4,151,2
"6243","Baixo","1","0","0","management",0.94,0.76,3,257,4
"6244","Médio","0","0","0","IT",0.29,0.88,6,183,4
"6245","Médio","0","0","0","IT",0.54,0.93,3,124,5
"6246","Médio","1","0","0","IT",0.93,0.73,4,153,2
"6247","Médio","0","0","0","IT",0.8,0.68,4,199,2
"6248","Médio","0","0","0","IT",1,0.73,5,142,4
"6249","Médio","0","0","0","product_mng",0.89,0.56,4,159,3
"6250","Médio","1","0","0","product_mng",0.6,0.78,6,211,4
"6251","Médio","0","0","0","product_mng",0.49,0.94,5,136,3
"6252","Médio","0","0","0","product_mng",0.65,0.75,4,153,2
"6253","Médio","1","0","0","IT",0.6,0.71,5,263,2
"6254","Médio","1","0","0","RandD",0.51,1,3,168,3
"6255","Médio","1","0","0","RandD",0.74,0.89,4,234,3
"6256","Alto","0","0","0","RandD",0.57,0.42,4,154,5
"6257","Baixo","0","0","0","RandD",0.82,0.84,5,173,2
"6258","Médio","0","0","0","RandD",0.19,0.63,5,206,6
"6259","Médio","0","0","0","marketing",0.5,0.64,4,208,2
"6260","Médio","1","0","0","sales",0.91,0.68,4,178,3
"6261","Médio","0","0","0","accounting",0.19,0.86,4,198,6
"6262","Baixo","0","0","0","support",0.94,0.84,4,220,3
"6263","Baixo","0","0","0","technical",0.88,0.67,4,226,2
"6264","Baixo","0","0","0","management",0.9,0.87,4,231,5
"6265","Baixo","0","0","0","marketing",0.49,0.96,2,206,2
"6266","Baixo","0","0","0","marketing",0.99,0.55,4,179,4
"6267","Baixo","0","0","0","marketing",0.72,0.81,4,200,2
"6268","Baixo","0","0","0","sales",0.66,0.69,5,202,6
"6269","Baixo","0","0","0","sales",0.96,0.51,4,237,3
"6270","Baixo","0","0","0","sales",0.49,0.69,4,270,3
"6271","Baixo","1","0","0","sales",0.73,0.49,3,168,2
"6272","Baixo","0","0","0","sales",0.48,0.98,5,132,4
"6273","Baixo","0","0","0","sales",0.57,0.78,3,162,2
"6274","Baixo","0","0","0","sales",0.63,0.82,3,269,3
"6275","Baixo","1","0","0","sales",0.46,0.87,5,254,5
"6276","Baixo","0","0","0","sales",0.64,0.5,3,261,2
"6277","Baixo","0","0","0","sales",0.56,0.73,4,148,3
"6278","Baixo","0","0","0","sales",0.97,0.75,5,228,4
"6279","Baixo","0","0","0","sales",0.69,0.68,3,138,3
"6280","Baixo","0","0","0","sales",0.23,0.97,4,200,3
"6281","Baixo","1","0","0","sales",0.77,0.48,4,258,4
"6282","Baixo","0","0","0","sales",0.76,0.57,4,266,3
"6283","Médio","0","0","0","sales",0.98,0.66,3,204,2
"6284","Médio","0","0","0","sales",0.92,0.77,3,236,3
"6285","Médio","1","0","0","sales",0.63,0.67,4,149,3
"6286","Médio","0","0","0","sales",0.91,0.69,5,240,3
"6287","Médio","0","0","0","accounting",0.4,0.67,3,115,3
"6288","Médio","1","0","0","accounting",0.82,0.62,4,267,3
"6289","Médio","0","0","0","accounting",0.81,0.88,4,149,3
"6290","Médio","0","0","0","hr",0.61,0.69,3,224,3
"6291","Médio","0","0","0","hr",0.3,0.57,2,158,2
"6292","Médio","0","0","0","hr",0.59,0.72,2,107,3
"6293","Médio","0","0","0","hr",0.2,0.56,3,217,5
"6294","Médio","0","0","0","technical",0.75,0.56,2,212,2
"6295","Alto","0","0","0","technical",0.59,0.79,3,270,3
"6296","Baixo","0","0","0","technical",0.63,0.53,4,243,2
"6297","Médio","1","0","0","technical",0.77,0.68,5,162,4
"6298","Médio","0","0","0","technical",0.82,0.6,5,232,2
"6299","Médio","0","0","0","technical",0.6,0.85,5,187,4
"6300","Médio","0","0","0","technical",0.83,0.72,3,259,2
"6301","Baixo","0","0","0","technical",0.67,0.6,4,209,2
"6302","Baixo","0","0","0","technical",0.84,0.56,5,97,6
"6303","Baixo","0","0","0","technical",0.68,0.79,5,139,4
"6304","Baixo","1","0","0","technical",0.74,0.92,4,258,3
"6305","Baixo","1","0","0","support",0.63,0.64,3,208,2
"6306","Baixo","0","0","0","support",0.88,0.9,2,233,3
"6307","Baixo","0","0","0","support",1,0.81,3,168,4
"6308","Baixo","1","0","0","support",0.7,0.87,4,252,2
"6309","Baixo","0","0","0","support",0.5,0.71,5,171,4
"6310","Baixo","0","0","0","support",0.94,0.66,5,219,3
"6311","Baixo","0","0","0","support",0.67,0.54,3,213,4
"6312","Baixo","0","0","0","support",0.8,0.88,5,199,4
"6313","Baixo","0","0","0","support",0.7,0.88,4,245,2
"6314","Baixo","0","0","0","support",0.24,0.73,4,273,5
"6315","Baixo","0","0","0","support",0.98,1,4,202,3
"6316","Baixo","0","0","0","technical",0.76,0.65,4,240,3
"6317","Baixo","0","0","0","technical",0.78,0.5,4,155,4
"6318","Baixo","0","0","0","technical",0.42,0.91,3,209,2
"6319","Médio","0","0","0","management",0.83,0.64,4,210,3
"6320","Médio","0","0","0","IT",0.98,0.81,4,266,6
"6321","Médio","0","0","0","IT",0.64,0.81,2,226,2
"6322","Médio","0","0","0","IT",0.67,0.75,4,133,2
"6323","Médio","0","0","0","IT",0.26,0.39,3,99,4
"6324","Médio","0","0","0","IT",0.97,0.64,3,237,3
"6325","Médio","0","0","0","product_mng",0.48,0.6,4,230,3
"6326","Médio","0","0","0","product_mng",0.84,0.55,4,149,2
"6327","Médio","0","0","0","product_mng",0.71,0.74,4,206,4
"6328","Médio","0","0","0","product_mng",1,0.84,3,185,3
"6329","Médio","0","0","0","IT",0.6,0.76,5,269,2
"6330","Médio","0","0","0","RandD",0.95,0.37,6,233,5
"6331","Alto","0","0","0","RandD",0.56,0.56,3,162,2
"6332","Baixo","1","0","0","RandD",0.75,0.49,2,173,3
"6333","Médio","0","0","0","RandD",0.98,0.53,6,253,4
"6334","Médio","0","0","0","RandD",0.7,0.72,5,134,3
"6335","Médio","0","0","0","marketing",0.65,0.92,4,133,3
"6336","Médio","0","0","0","sales",0.8,0.81,5,143,2
"6337","Baixo","0","0","0","accounting",0.49,0.78,3,264,4
"6338","Baixo","0","0","0","support",0.32,0.73,3,180,6
"6339","Baixo","1","0","0","technical",0.88,0.54,3,235,2
"6340","Baixo","0","0","0","management",0.8,0.97,4,232,2
"6341","Baixo","0","0","0","marketing",0.73,0.74,4,181,4
"6342","Baixo","0","0","0","marketing",0.72,0.58,3,198,2
"6343","Baixo","1","0","0","marketing",0.58,0.78,5,211,3
"6344","Baixo","0","0","0","sales",0.66,0.96,4,216,3
"6345","Baixo","1","0","0","sales",0.63,0.79,3,197,3
"6346","Baixo","0","0","0","sales",0.69,0.56,2,214,2
"6347","Baixo","0","0","0","sales",0.49,0.59,3,185,3
"6348","Baixo","0","0","0","sales",0.6,0.45,3,173,2
"6349","Baixo","0","0","0","sales",0.5,0.63,4,229,4
"6350","Baixo","1","0","0","sales",0.34,0.81,4,116,3
"6351","Baixo","0","0","0","sales",0.79,0.6,5,223,3
"6352","Baixo","0","0","0","sales",0.98,0.68,4,154,3
"6353","Baixo","0","0","0","sales",0.96,0.97,5,240,2
"6354","Baixo","0","0","0","sales",0.88,0.89,3,139,2
"6355","Baixo","0","0","0","sales",0.6,0.61,2,275,2
"6356","Baixo","1","0","0","sales",0.62,0.73,3,158,3
"6357","Baixo","1","0","0","sales",0.4,0.72,3,204,4
"6358","Médio","0","0","0","sales",0.16,0.82,5,121,2
"6359","Médio","0","0","0","sales",0.81,0.98,5,243,6
"6360","Médio","0","0","0","sales",0.69,0.69,4,195,2
"6361","Médio","0","0","0","sales",0.66,0.51,5,149,3
"6362","Médio","0","0","0","sales",0.66,0.62,5,214,2
"6363","Médio","0","0","0","accounting",0.61,0.53,4,266,3
"6364","Médio","0","0","0","accounting",0.99,0.77,5,222,2
"6365","Médio","0","0","0","accounting",0.73,0.54,3,283,6
"6366","Médio","0","0","0","hr",0.63,0.72,2,161,5
"6367","Médio","0","0","0","hr",0.6,0.91,3,157,4
"6368","Médio","0","0","0","hr",0.44,0.44,3,126,2
"6369","Médio","0","0","0","hr",0.64,0.95,3,131,6
"6370","Alto","0","0","0","technical",0.91,0.81,4,139,2
"6371","Baixo","0","0","0","technical",0.55,0.59,4,230,3
"6372","Médio","1","0","0","technical",0.7,0.73,4,240,2
"6373","Médio","0","0","0","technical",0.37,0.59,3,134,3
"6374","Médio","0","0","0","technical",0.16,0.56,6,196,3
"6375","Médio","0","0","0","technical",0.69,0.97,5,240,4
"6376","Baixo","1","0","0","technical",0.96,0.47,2,233,5
"6377","Baixo","0","0","0","technical",0.62,0.91,5,267,3
"6378","Baixo","0","0","0","technical",0.94,0.45,2,211,3
"6379","Baixo","0","0","0","technical",0.67,0.83,3,260,3
"6380","Baixo","0","0","0","technical",0.89,0.57,3,113,3
"6381","Baixo","0","0","0","support",0.6,0.63,5,267,3
"6382","Baixo","0","0","0","support",0.89,0.62,5,196,3
"6383","Baixo","0","0","0","support",0.6,0.89,3,232,2
"6384","Baixo","1","0","0","support",0.93,0.95,2,156,3
"6385","Baixo","0","0","0","support",0.38,0.78,4,159,5
"6386","Baixo","1","0","0","support",0.62,0.57,3,223,3
"6387","Baixo","1","0","0","support",0.86,0.86,4,197,3
"6388","Baixo","1","0","0","support",0.61,0.62,2,192,2
"6389","Baixo","0","0","0","support",0.77,0.64,4,192,3
"6390","Baixo","0","0","0","support",0.85,0.73,4,174,3
"6391","Baixo","0","0","0","support",0.94,0.62,4,191,3
"6392","Baixo","0","0","0","technical",0.59,0.59,4,270,2
"6393","Baixo","0","0","0","technical",0.9,0.92,3,139,3
"6394","Baixo","0","0","0","technical",0.86,0.65,4,243,2
"6395","Baixo","0","0","0","management",0.72,0.7,3,238,2
"6396","Baixo","1","0","0","IT",0.84,0.52,5,189,2
"6397","Médio","0","0","0","IT",0.64,0.5,4,189,3
"6398","Médio","0","0","0","IT",0.81,0.75,4,206,3
"6399","Médio","0","0","0","IT",0.66,0.7,5,254,2
"6400","Médio","0","0","0","IT",0.75,0.55,3,253,6
"6401","Médio","0","0","0","product_mng",0.54,0.67,3,243,2
"6402","Médio","0","0","0","product_mng",0.98,0.76,3,224,2
"6403","Médio","0","0","0","product_mng",0.8,0.85,4,139,2
"6404","Médio","0","0","0","product_mng",0.68,0.7,5,270,3
"6405","Médio","0","0","0","IT",0.54,0.57,3,257,2
"6406","Médio","0","0","0","RandD",0.88,0.84,4,170,2
"6407","Médio","0","0","0","RandD",0.71,0.62,3,222,3
"6408","Médio","1","0","0","RandD",0.77,0.58,2,247,2
"6409","Alto","0","0","0","RandD",0.6,0.6,4,201,3
"6410","Baixo","0","0","0","RandD",0.53,0.75,4,263,5
"6411","Médio","1","0","0","marketing",0.85,0.5,3,168,2
"6412","Médio","0","0","0","sales",0.59,0.75,4,190,2
"6413","Médio","0","0","0","accounting",0.23,0.77,4,140,5
"6414","Médio","0","0","0","support",0.7,0.6,3,224,3
"6415","Baixo","0","0","0","technical",0.92,0.49,5,145,3
"6416","Baixo","0","0","0","management",0.95,0.37,4,285,3
"6417","Baixo","0","0","0","marketing",0.39,0.43,3,154,3
"6418","Baixo","0","0","0","marketing",0.85,0.8,4,200,2
"6419","Baixo","1","0","0","marketing",0.98,0.7,3,255,2
"6420","Baixo","1","0","0","sales",0.15,0.48,6,204,6
"6421","Baixo","1","0","0","sales",0.68,0.54,3,270,4
"6422","Baixo","0","0","0","sales",0.24,0.91,5,177,5
"6423","Médio","0","0","0","sales",0.77,0.59,4,140,3
"6424","Médio","0","0","0","sales",0.36,0.69,3,165,3
"6425","Médio","1","0","0","sales",0.5,0.89,3,187,4
"6426","Médio","1","0","0","sales",0.2,0.98,4,166,4
"6427","Médio","0","0","0","sales",0.86,0.56,5,141,2
"6428","Médio","0","0","0","sales",0.84,0.63,4,135,2
"6429","Médio","0","0","0","sales",0.9,0.98,5,148,4
"6430","Médio","0","0","0","sales",0.4,0.51,3,120,6
"6431","Médio","0","0","0","sales",0.63,0.62,3,141,3
"6432","Médio","0","0","0","sales",0.73,0.95,3,222,4
"6433","Médio","0","0","0","sales",0.25,0.67,2,136,6
"6434","Médio","0","0","0","sales",0.7,0.57,3,180,2
"6435","Médio","1","0","0","sales",0.6,0.97,3,187,3
"6436","Médio","0","0","0","sales",0.99,0.66,3,202,3
"6437","Médio","0","0","0","sales",0.29,0.86,3,251,4
"6438","Médio","0","0","0","sales",0.53,0.63,4,259,2
"6439","Médio","0","0","0","accounting",0.83,0.76,3,262,2
"6440","Médio","0","0","0","accounting",0.18,0.92,5,251,4
"6441","Médio","0","0","0","accounting",0.14,0.74,4,117,5
"6442","Médio","0","0","0","hr",0.5,0.66,4,155,2
"6443","Médio","0","0","0","hr",0.36,0.89,3,197,6
"6444","Médio","0","0","0","hr",0.34,0.56,3,139,2
"6445","Médio","0","0","0","hr",0.51,0.75,4,175,2
"6446","Médio","1","0","0","technical",0.5,0.52,5,137,3
"6447","Médio","0","0","0","technical",0.69,0.93,3,228,4
"6448","Alto","0","0","0","technical",0.52,0.51,2,232,4
"6449","Alto","0","0","0","technical",0.32,0.5,2,143,3
"6450","Alto","0","0","0","technical",0.88,0.99,3,190,5
"6451","Alto","1","0","0","technical",0.6,0.87,3,196,3
"6452","Alto","0","0","0","technical",0.72,0.8,3,213,3
"6453","Alto","0","0","0","technical",0.65,0.9,3,200,3
"6454","Alto","0","0","0","technical",0.82,0.78,5,166,2
"6455","Alto","0","0","0","technical",0.67,0.92,5,258,3
"6456","Alto","0","0","0","technical",0.44,0.87,5,104,4
"6457","Alto","0","0","0","support",0.52,0.85,5,173,2
"6458","Alto","0","0","0","support",0.54,0.51,2,176,3
"6459","Alto","0","0","0","support",0.67,0.76,5,181,3
"6460","Baixo","1","0","0","support",0.16,0.64,6,143,5
"6461","Baixo","0","0","0","support",0.81,0.73,4,186,3
"6462","Baixo","0","0","0","support",0.77,0.85,3,136,3
"6463","Baixo","0","0","0","support",0.84,0.99,4,219,2
"6464","Baixo","1","0","0","support",0.56,0.56,5,229,4
"6465","Baixo","0","0","0","support",0.67,0.97,5,239,3
"6466","Baixo","0","0","0","support",0.65,0.7,4,182,2
"6467","Baixo","0","0","0","support",0.39,0.57,2,132,3
"6468","Baixo","0","0","0","technical",0.77,0.75,3,272,3
"6469","Baixo","1","0","0","technical",0.41,0.96,5,167,3
"6470","Baixo","0","0","0","technical",0.59,0.67,3,180,2
"6471","Baixo","0","0","0","management",0.14,0.72,6,100,5
"6472","Baixo","0","0","0","IT",0.6,0.82,4,134,2
"6473","Baixo","0","0","0","IT",0.14,0.98,6,221,5
"6474","Baixo","0","0","0","IT",0.88,0.8,3,166,2
"6475","Médio","0","0","0","IT",0.6,0.91,4,214,2
"6476","Médio","1","0","0","IT",1,0.49,4,227,3
"6477","Médio","0","0","0","product_mng",0.56,0.98,4,207,3
"6478","Médio","0","0","0","product_mng",0.72,0.54,3,286,6
"6479","Médio","1","0","0","product_mng",0.59,0.83,3,240,3
"6480","Médio","1","0","0","product_mng",0.74,0.75,4,111,4
"6481","Médio","0","0","0","IT",0.52,0.69,4,164,2
"6482","Médio","0","0","0","RandD",0.77,0.74,2,187,6
"6483","Médio","0","0","0","RandD",0.48,0.81,4,248,2
"6484","Médio","0","0","0","RandD",0.99,0.56,5,210,2
"6485","Médio","0","0","0","RandD",0.23,0.78,4,163,6
"6486","Médio","0","0","0","RandD",0.63,1,5,241,4
"6487","Alto","0","0","0","marketing",0.51,0.83,3,136,3
"6488","Alto","0","0","0","sales",0.54,0.55,4,208,5
"6489","Alto","0","0","0","accounting",0.53,0.73,5,174,3
"6490","Alto","0","0","0","support",0.72,0.84,4,250,3
"6491","Alto","1","0","0","technical",0.57,0.61,2,189,2
"6492","Alto","0","0","0","management",0.81,0.77,3,204,3
"6493","Alto","0","0","0","marketing",0.64,0.57,4,217,3
"6494","Alto","0","0","0","marketing",0.77,0.57,5,162,3
"6495","Baixo","0","0","0","marketing",0.83,0.55,3,257,2
"6496","Baixo","0","0","0","sales",0.6,0.71,3,195,2
"6497","Baixo","0","0","0","sales",0.86,0.87,5,156,4
"6498","Baixo","0","0","0","sales",0.5,0.55,2,128,3
"6499","Baixo","1","0","0","sales",0.6,0.75,5,233,3
"6500","Baixo","0","0","0","sales",0.85,0.73,4,260,4
"6501","Baixo","0","0","0","sales",0.4,0.87,5,250,4
"6502","Baixo","0","0","0","sales",0.38,0.79,5,176,3
"6503","Médio","0","0","0","sales",0.96,0.59,6,133,5
"6504","Médio","0","0","0","sales",0.59,0.57,4,197,2
"6505","Médio","1","0","0","sales",0.56,0.5,3,156,3
"6506","Médio","0","0","0","sales",0.84,0.96,3,162,3
"6507","Médio","0","0","0","sales",0.94,0.99,3,207,2
"6508","Médio","1","0","0","sales",0.72,0.63,3,223,2
"6509","Médio","0","0","0","sales",0.82,0.7,3,149,2
"6510","Médio","1","0","0","sales",1,0.95,3,275,3
"6511","Médio","0","0","0","sales",0.62,0.77,3,271,2
"6512","Médio","1","0","0","sales",0.76,0.89,3,273,2
"6513","Médio","0","0","0","sales",0.23,0.74,5,219,4
"6514","Médio","0","0","0","sales",0.7,0.99,5,135,4
"6515","Médio","0","0","0","accounting",0.71,0.88,3,158,3
"6516","Médio","0","0","0","accounting",0.32,0.37,3,167,3
"6517","Médio","0","0","0","accounting",0.69,0.67,4,274,4
"6518","Médio","0","0","0","hr",0.66,0.59,3,145,3
"6519","Médio","0","0","0","hr",0.7,0.67,6,233,6
"6520","Médio","0","0","0","hr",0.91,0.76,3,159,3
"6521","Médio","0","0","0","hr",0.2,0.7,4,221,5
"6522","Médio","0","0","0","technical",0.72,0.83,3,132,2
"6523","Médio","0","0","0","technical",0.74,0.93,5,140,3
"6524","Médio","0","0","0","technical",0.53,0.79,3,206,3
"6525","Médio","0","0","0","technical",0.99,0.92,4,229,2
"6526","Alto","0","0","0","technical",0.75,0.85,4,272,4
"6527","Baixo","0","0","0","technical",0.86,0.78,4,164,2
"6528","Médio","0","0","0","technical",0.93,0.86,4,145,3
"6529","Médio","0","0","0","technical",0.81,0.95,3,212,3
"6530","Médio","1","0","0","technical",0.49,0.67,3,254,2
"6531","Médio","0","0","0","technical",0.97,0.72,5,260,4
"6532","Médio","0","0","0","technical",0.62,0.89,3,201,3
"6533","Médio","1","0","0","support",0.75,0.79,4,176,4
"6534","Médio","1","0","0","support",0.87,0.58,3,140,3
"6535","Médio","0","0","0","support",0.93,0.65,5,201,3
"6536","Médio","1","0","0","support",0.74,0.68,3,206,2
"6537","Médio","1","0","0","support",0.68,0.57,3,197,3
"6538","Baixo","0","0","0","support",0.49,0.63,3,245,4
"6539","Baixo","1","0","0","support",0.75,0.84,3,145,3
"6540","Baixo","0","0","0","support",0.95,0.58,4,131,5
"6541","Baixo","1","0","0","support",0.95,0.75,5,235,3
"6542","Baixo","0","0","0","support",0.67,0.65,5,242,3
"6543","Baixo","0","0","0","support",0.71,0.6,2,251,3
"6544","Baixo","0","0","0","technical",0.81,0.73,4,258,2
"6545","Alto","0","0","0","technical",0.79,0.36,3,114,3
"6546","Baixo","0","0","0","technical",0.57,0.52,3,143,2
"6547","Alto","0","0","0","management",0.85,0.65,3,187,2
"6548","Alto","0","0","0","IT",0.15,0.78,5,255,3
"6549","Baixo","0","0","0","IT",0.48,0.87,3,267,2
"6550","Baixo","0","0","0","IT",0.92,0.91,4,247,3
"6551","Alto","0","0","0","IT",0.73,0.67,4,153,3
"6552","Baixo","0","0","0","IT",0.68,0.71,3,237,3
"6553","Médio","0","0","0","product_mng",0.88,0.55,5,182,3
"6554","Alto","1","0","0","product_mng",0.8,0.55,4,144,5
"6555","Médio","1","0","0","product_mng",0.66,0.9,3,176,2
"6556","Médio","0","0","0","product_mng",0.19,0.8,5,203,6
"6557","Médio","0","0","0","IT",0.3,0.53,3,148,4
"6558","Médio","0","0","0","RandD",0.8,0.8,3,175,2
"6559","Alto","0","0","0","RandD",0.66,0.84,3,211,4
"6560","Médio","0","0","0","RandD",0.22,0.67,6,175,5
"6561","Médio","0","0","0","RandD",0.57,0.59,4,206,3
"6562","Médio","0","0","0","RandD",0.83,0.73,4,262,2
"6563","Alto","0","0","0","marketing",0.57,0.5,4,177,2
"6564","Médio","0","0","0","sales",0.78,0.54,3,134,3
"6565","Alto","0","0","0","accounting",0.88,0.89,2,201,3
"6566","Baixo","0","0","0","support",0.48,0.69,3,105,3
"6567","Médio","0","0","0","technical",0.91,0.82,4,259,3
"6568","Médio","1","0","0","management",0.3,0.97,3,171,4
"6569","Médio","0","0","0","marketing",0.63,0.98,4,228,3
"6570","Médio","1","0","0","marketing",0.62,0.36,2,137,4
"6571","Baixo","0","0","0","marketing",0.74,0.72,5,196,3
"6572","Baixo","0","0","0","sales",0.5,0.53,3,207,4
"6573","Baixo","0","0","0","sales",0.36,0.74,6,280,3
"6574","Baixo","1","0","0","sales",0.57,0.65,4,162,3
"6575","Baixo","0","0","0","sales",0.73,0.55,4,267,3
"6576","Baixo","0","0","0","sales",0.77,0.67,5,207,2
"6577","Baixo","0","0","0","sales",0.86,0.5,4,196,2
"6578","Baixo","0","0","0","sales",0.24,0.55,6,231,4
"6579","Baixo","0","0","0","sales",0.83,0.62,4,242,3
"6580","Baixo","0","0","0","sales",0.72,0.63,4,207,3
"6581","Alto","1","0","0","sales",0.52,0.82,4,206,2
"6582","Baixo","0","0","0","sales",0.99,0.54,4,236,4
"6583","Baixo","0","0","0","sales",0.15,0.68,5,246,2
"6584","Baixo","1","0","0","sales",0.79,0.94,3,204,2
"6585","Baixo","0","0","0","sales",0.19,0.91,3,268,4
"6586","Alto","1","0","0","sales",0.59,0.62,3,212,2
"6587","Baixo","0","0","0","sales",0.15,0.74,6,178,3
"6588","Baixo","0","0","0","sales",0.75,0.72,5,260,3
"6589","Baixo","0","0","0","sales",0.47,0.71,2,241,4
"6590","Alto","1","0","0","sales",0.64,0.64,3,234,3
"6591","Baixo","0","0","0","accounting",0.66,0.76,3,207,2
"6592","Médio","1","0","0","accounting",0.8,0.91,5,242,3
"6593","Alto","0","0","0","accounting",0.82,0.52,5,225,2
"6594","Médio","0","0","0","hr",0.8,0.98,3,161,3
"6595","Alto","0","0","0","hr",0.98,0.98,4,259,2
"6596","Médio","0","0","0","hr",0.95,0.96,3,250,3
"6597","Médio","0","0","0","hr",0.88,0.61,3,236,3
"6598","Médio","0","0","0","technical",0.9,0.97,4,239,4
"6599","Médio","1","0","0","technical",0.66,0.83,4,266,3
"6600","Médio","0","0","0","technical",0.99,0.62,5,133,3
"6601","Médio","0","0","0","technical",0.86,0.95,5,275,2
"6602","Médio","0","0","0","technical",0.96,0.95,5,189,2
"6603","Médio","0","0","0","technical",1,0.63,5,171,3
"6604","Alto","0","0","0","technical",0.46,0.38,6,140,3
"6605","Baixo","0","0","0","technical",0.19,0.85,6,116,3
"6606","Médio","1","0","0","technical",0.73,0.6,3,145,6
"6607","Médio","1","0","0","technical",0.63,0.5,4,167,3
"6608","Médio","0","0","0","technical",0.68,0.89,4,227,3
"6609","Médio","0","0","0","support",0.78,0.96,4,245,3
"6610","Médio","0","0","0","support",0.79,0.56,4,132,3
"6611","Médio","0","0","0","support",0.86,0.99,3,254,2
